year,issue_label,item_type,title,url,keyword,keyword_raw,keyword_norm,keyword_final,keyword_pl,keyword_norm_auto,keyword_concept_auto
2018,1/2018 vol. 184,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Uzaleznienie-od-alkoholu-w-swietle-teorii-psychodynamicznych-Czesc-I-Przeglad-teorii,89670,0,1.html",uzależnienie od alkoholu,uzależnienie od alkoholu,uzależnienie od alkoholu,uzależnienie od alkoholu,uzależnienie od alkoholu,uzaleznienie od alkoholu,uzaleznienia
2018,1/2018 vol. 184,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Uzaleznienie-od-alkoholu-w-swietle-teorii-psychodynamicznych-Czesc-I-Przeglad-teorii,89670,0,1.html",teorie psychodynamiczne,teorie psychodynamiczne,teorie psychodynamiczne,teorie psychodynamiczne,teorie psychodynamiczne,teorie psychodynamiczne,psychoterapia_psychodynamiczna
2018,1/2018 vol. 184,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Uzaleznienie-od-alkoholu-w-swietle-teorii-psychodynamicznych-Czesc-II-Przeglad-teorii,89722,0,1.html",uzależnienie od alkoholu,uzależnienie od alkoholu,uzależnienie od alkoholu,uzależnienie od alkoholu,uzależnienie od alkoholu,uzaleznienie od alkoholu,uzaleznienia
2018,1/2018 vol. 184,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Uzaleznienie-od-alkoholu-w-swietle-teorii-psychodynamicznych-Czesc-II-Przeglad-teorii,89722,0,1.html",teorie psychodynamiczne,teorie psychodynamiczne,teorie psychodynamiczne,teorie psychodynamiczne,teorie psychodynamiczne,teorie psychodynamiczne,psychoterapia_psychodynamiczna
2018,1/2018 vol. 184,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/-Cos-bylo-puste-i-sie-wypelnilo-psychoterapia-indywidualna-pacjenta-uzaleznionego,82720,0,1.html",uzależnienie,uzależnienie,uzależnienie,uzależnienie,uzależnienie,uzaleznienie,uzaleznienia
2018,1/2018 vol. 184,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/-Cos-bylo-puste-i-sie-wypelnilo-psychoterapia-indywidualna-pacjenta-uzaleznionego,82720,0,1.html",analiza egzystencjalna,analiza egzystencjalna,analiza egzystencjalna,analiza egzystencjalna,analiza egzystencjalna,analiza egzystencjalna,analiza egzystencjalna
2018,1/2018 vol. 184,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/-Cos-bylo-puste-i-sie-wypelnilo-psychoterapia-indywidualna-pacjenta-uzaleznionego,82720,0,1.html",izolacja więzienna,izolacja więzienna,izolacja więzienna,izolacja więzienna,izolacja więzienna,izolacja wiezienna,izolacja wiezienna
2018,1/2018 vol. 184,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Formy-agresji-kobiet-doswiadczajacych-przemocy-w-relacji-intymnej-,85320,0,1.html",przemoc w relacji intymnej,przemoc w relacji intymnej,przemoc w relacji intymnej,przemoc w relacji intymnej,przemoc w relacji intymnej,przemoc w relacji intymnej,przemoc w relacji intymnej
2018,1/2018 vol. 184,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Formy-agresji-kobiet-doswiadczajacych-przemocy-w-relacji-intymnej-,85320,0,1.html",agresja kobiet,agresja kobiet,agresja kobiet,agresja kobiet,agresja kobiet,agresja kobiet,agresja kobiet
2018,1/2018 vol. 184,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Percepcja-wiezi-z-rodzicami-i-zmiany-nasilenia-objawow-u-pacjentow-uczestniczacych,81593,0,1.html",przywiązanie,przywiązanie,przywiązanie,przywiązanie,przywiązanie,przywiazanie,przywiazanie
2018,1/2018 vol. 184,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Percepcja-wiezi-z-rodzicami-i-zmiany-nasilenia-objawow-u-pacjentow-uczestniczacych,81593,0,1.html",psychoterapia grupowa,psychoterapia grupowa,psychoterapia grupowa,psychoterapia grupowa,psychoterapia grupowa,psychoterapia grupowa,psychoterapia_grupowa
2018,1/2018 vol. 184,UNKNOWN,Analiza przypadku pacjentki z zaburzeniami osobowości typu borderline hospitalizowanej na Oddziale Leczenia Zaburzeń Osobowości i Nerwic 53-63,"https://www.psychoterapiaptp.pl/Analiza-przypadku-pacjentki-z-zaburzeniami-osobowosci-typu-borderline-hospitalizowanej,153744,0,1.html",borderline,borderline,borderline,borderline,borderline,borderline,borderline
2018,1/2018 vol. 184,UNKNOWN,Analiza przypadku pacjentki z zaburzeniami osobowości typu borderline hospitalizowanej na Oddziale Leczenia Zaburzeń Osobowości i Nerwic 53-63,"https://www.psychoterapiaptp.pl/Analiza-przypadku-pacjentki-z-zaburzeniami-osobowosci-typu-borderline-hospitalizowanej,153744,0,1.html",personality,personality,personality,personality,personality,personality,zaburzenia_osobowosci
2018,1/2018 vol. 184,UNKNOWN,Analiza przypadku pacjentki z zaburzeniami osobowości typu borderline hospitalizowanej na Oddziale Leczenia Zaburzeń Osobowości i Nerwic 53-63,"https://www.psychoterapiaptp.pl/Analiza-przypadku-pacjentki-z-zaburzeniami-osobowosci-typu-borderline-hospitalizowanej,153744,0,1.html",disorder,disorder,disorder,disorder,disorder,disorder,disorder
2018,1/2018 vol. 184,UNKNOWN,Ciało w psychoterapii. Natura i funkcja integracji ciała i umysłu w pracy psychoterapeutycznej na podstawie studium przypadku w pierwszym roku psychoterapii,"https://www.psychoterapiaptp.pl/Cialo-w-psychoterapii-Natura-i-funkcja-integracji-ciala-i-umyslu-w-pracy-psychoterapeutycznej,209818,0,1.html",perspektywa rozwojowa,perspektywa rozwojowa,perspektywa rozwojowa,perspektywa rozwojowa,perspektywa rozwojowa,perspektywa rozwojowa,perspektywa rozwojowa
2018,1/2018 vol. 184,UNKNOWN,Ciało w psychoterapii. Natura i funkcja integracji ciała i umysłu w pracy psychoterapeutycznej na podstawie studium przypadku w pierwszym roku psychoterapii,"https://www.psychoterapiaptp.pl/Cialo-w-psychoterapii-Natura-i-funkcja-integracji-ciala-i-umyslu-w-pracy-psychoterapeutycznej,209818,0,1.html",integracja ciała i umysłu,integracja ciała i umysłu,integracja ciała i umysłu,integracja ciała i umysłu,integracja ciała i umysłu,integracja ciała i umysłu,integracja ciała i umysłu
2018,1/2018 vol. 184,UNKNOWN,Ciało w psychoterapii. Natura i funkcja integracji ciała i umysłu w pracy psychoterapeutycznej na podstawie studium przypadku w pierwszym roku psychoterapii,"https://www.psychoterapiaptp.pl/Cialo-w-psychoterapii-Natura-i-funkcja-integracji-ciala-i-umyslu-w-pracy-psychoterapeutycznej,209818,0,1.html",kryzys relacyjny,kryzys relacyjny,kryzys relacyjny,kryzys relacyjny,kryzys relacyjny,kryzys relacyjny,kryzys relacyjny
2018,1/2018 vol. 184,UNKNOWN,Śnienie małżeństwa. „Sen nocy letniej” jako mapa terapeuty par,"https://www.psychoterapiaptp.pl/Snienie-malzenstwa-Sen-nocy-letniej-jako-mapa-terapeuty-par,200642,0,1.html",Szekspir,Szekspir,Szekspir,Szekspir,Szekspir,szekspir,szekspir
2018,1/2018 vol. 184,UNKNOWN,Śnienie małżeństwa. „Sen nocy letniej” jako mapa terapeuty par,"https://www.psychoterapiaptp.pl/Snienie-malzenstwa-Sen-nocy-letniej-jako-mapa-terapeuty-par,200642,0,1.html",terapia par,terapia par,terapia par,terapia par,terapia par,terapia par,terapia par
2018,1/2018 vol. 184,UNKNOWN,Śnienie małżeństwa. „Sen nocy letniej” jako mapa terapeuty par,"https://www.psychoterapiaptp.pl/Snienie-malzenstwa-Sen-nocy-letniej-jako-mapa-terapeuty-par,200642,0,1.html",psychoanalityczna terapia par,psychoanalityczna terapia par,psychoanalityczna terapia par,psychoanalityczna terapia par,psychoanalityczna terapia par,psychoanalityczna terapia par,psychoterapia_psychodynamiczna
2018,1/2018 vol. 184,UNKNOWN,Zagrożenia zawodowe terapeutów,"https://www.psychoterapiaptp.pl/Zagrozenia-zawodowe-terapeutow,206032,0,1.html",zagrożenia zawodowe terapeutów,zagrożenia zawodowe terapeutów,zagrożenia zawodowe terapeutów,zagrożenia zawodowe terapeutów,zagrożenia zawodowe terapeutów,zagrozenia zawodowe terapeutow,zagrozenia zawodowe terapeutow
2018,1/2018 vol. 184,UNKNOWN,Zagrożenia zawodowe terapeutów,"https://www.psychoterapiaptp.pl/Zagrozenia-zawodowe-terapeutow,206032,0,1.html",samotność terapeuty,samotność terapeuty,samotność terapeuty,samotność terapeuty,samotność terapeuty,samotnosc terapeuty,samotnosc terapeuty
2018,1/2018 vol. 184,UNKNOWN,Zagrożenia zawodowe terapeutów,"https://www.psychoterapiaptp.pl/Zagrozenia-zawodowe-terapeutow,206032,0,1.html",kontakt seksualny z klientem,kontakt seksualny z klientem,kontakt seksualny z klientem,kontakt seksualny z klientem,kontakt seksualny z klientem,kontakt seksualny z klientem,kontakt seksualny z klientem
2018,1/2018 vol. 184,UNKNOWN,Czy korzysta tylko pacjent? Potencjalny wpływ pracy z osobami z traumą — na terapeutę,"https://www.psychoterapiaptp.pl/Czy-korzysta-tylko-pacjent-Potencjalny-wplyw-pracy-z-osobami-z-trauma-na-terapeute,200100,0,1.html",zastępczy wzrost potraumatyczny,zastępczy wzrost potraumatyczny,zastępczy wzrost potraumatyczny,zastępczy wzrost potraumatyczny,zastępczy wzrost potraumatyczny,zastepczy wzrost potraumatyczny,zastepczy wzrost potraumatyczny
2018,1/2018 vol. 184,UNKNOWN,Czy korzysta tylko pacjent? Potencjalny wpływ pracy z osobami z traumą — na terapeutę,"https://www.psychoterapiaptp.pl/Czy-korzysta-tylko-pacjent-Potencjalny-wplyw-pracy-z-osobami-z-trauma-na-terapeute,200100,0,1.html",zastępcza trauma,zastępcza trauma,zastępcza trauma,zastępcza trauma,zastępcza trauma,zastepcza trauma,zastepcza trauma
2019,1/2019 vol. 188,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/-Milczenie-jest-prawdziwa-zbrodnia-glos-psychoterapeuty-w-sprawach-obywatelskich,104578,0,1.html",pamięć Zagłady,pamięć Zagłady,pamięć Zagłady,pamięć Zagłady,pamięć Zagłady,pamiec zagłady,pamiec zagłady
2019,1/2019 vol. 188,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/-Milczenie-jest-prawdziwa-zbrodnia-glos-psychoterapeuty-w-sprawach-obywatelskich,104578,0,1.html",pamięć wielokierunkowa,pamięć wielokierunkowa,pamięć wielokierunkowa,pamięć wielokierunkowa,pamięć wielokierunkowa,pamiec wielokierunkowa,pamiec wielokierunkowa
2019,1/2019 vol. 188,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/-Milczenie-jest-prawdziwa-zbrodnia-glos-psychoterapeuty-w-sprawach-obywatelskich,104578,0,1.html",wewnętrzny rasizm,wewnętrzny rasizm,wewnętrzny rasizm,wewnętrzny rasizm,wewnętrzny rasizm,wewnetrzny rasizm,wewnetrzny rasizm
2019,1/2019 vol. 188,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Poznawczo-behawioralna-psychoterapia-osob-z-PTSD-po-doswiadczeniach-przemocy-ze-strony,103861,0,1.html",przemoc,przemoc,przemoc,przemoc,przemoc,przemoc,przemoc
2019,1/2019 vol. 188,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Poznawczo-behawioralna-psychoterapia-osob-z-PTSD-po-doswiadczeniach-przemocy-ze-strony,103861,0,1.html",zaburzenie stresowe pourazowe,zaburzenie stresowe pourazowe,zaburzenie stresowe pourazowe,zaburzenie stresowe pourazowe,zaburzenie stresowe pourazowe,zaburzenie stresowe pourazowe,zaburzenie stresowe pourazowe
2019,1/2019 vol. 188,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Poznawczo-behawioralna-psychoterapia-osob-z-PTSD-po-doswiadczeniach-przemocy-ze-strony,103861,0,1.html",psychoterapia poznawczo – behawioralna,psychoterapia poznawczo – behawioralna,psychoterapia poznawczo – behawioralna,psychoterapia poznawczo – behawioralna,psychoterapia poznawczo – behawioralna,psychoterapia poznawczo behawioralna,cbt
2019,1/2019 vol. 188,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Model-psychoterapii-osob-stosujacych-przemoc-w-bliskich-zwiazkach-studium-przypadku,101668,0,1.html",psychoterapia,psychoterapia,psychoterapia,psychoterapia,psychoterapia,psychoterapia,psychoterapia_ogolnie
2019,1/2019 vol. 188,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Model-psychoterapii-osob-stosujacych-przemoc-w-bliskich-zwiazkach-studium-przypadku,101668,0,1.html",przemoc domowa,przemoc domowa,przemoc domowa,przemoc domowa,przemoc domowa,przemoc domowa,przemoc domowa
2019,1/2019 vol. 188,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Rola-wczesnej-interwencji-psychologicznej-w-profilaktyce-i-terapii-depresji-poporodowej,106445,0,1.html",depresja,depresja,depresja,depresja,depresja,depresja,depresja
2019,1/2019 vol. 188,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Rola-wczesnej-interwencji-psychologicznej-w-profilaktyce-i-terapii-depresji-poporodowej,106445,0,1.html",depresja poporodowa,depresja poporodowa,depresja poporodowa,depresja poporodowa,depresja poporodowa,depresja poporodowa,depresja
2019,1/2019 vol. 188,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Rola-wczesnej-interwencji-psychologicznej-w-profilaktyce-i-terapii-depresji-poporodowej,106445,0,1.html",leczenie depresji,leczenie depresji,leczenie depresji,leczenie depresji,leczenie depresji,leczenie depresji,depresja
2019,1/2019 vol. 188,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Terapia-poznawczo-behawioralna-uzaleznienia-od-Internetu,109067,0,1.html",uzależnienie od Internetu,uzależnienie od Internetu,uzależnienie od Internetu,uzależnienie od Internetu,uzależnienie od Internetu,uzaleznienie od internetu,psychoterapia_online
2019,1/2019 vol. 188,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Terapia-poznawczo-behawioralna-uzaleznienia-od-Internetu,109067,0,1.html",terapia poznawczo- behawioralna,terapia poznawczo- behawioralna,terapia poznawczo- behawioralna,terapia poznawczo-behawioralna,terapia poznawczo-behawioralna,cbt,cbt
2019,1/2019 vol. 188,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Wywiad-diagnostyczny-zaburzenia-uzywania-alkoholu-klasyfikacja-DSM-5-w-kontekscie,108617,0,1.html",uzależnienie od alkoholu,uzależnienie od alkoholu,uzależnienie od alkoholu,uzależnienie od alkoholu,uzależnienie od alkoholu,uzaleznienie od alkoholu,uzaleznienia
2019,1/2019 vol. 188,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Wywiad-diagnostyczny-zaburzenia-uzywania-alkoholu-klasyfikacja-DSM-5-w-kontekscie,108617,0,1.html",DSM-5,DSM-5,DSM-5,DSM-5,DSM-5,dsm-5,dsm-5
2019,1/2019 vol. 188,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Wywiad-diagnostyczny-zaburzenia-uzywania-alkoholu-klasyfikacja-DSM-5-w-kontekscie,108617,0,1.html",cele leczenia,cele leczenia,cele leczenia,cele leczenia,cele leczenia,cele leczenia,cele leczenia
2019,1/2019 vol. 188,UNKNOWN,Analiza przypadku pacjentki z zaburzeniami osobowości typu borderline hospitalizowanej na Oddziale Leczenia Zaburzeń Osobowości i Nerwic 53-63,"https://www.psychoterapiaptp.pl/Analiza-przypadku-pacjentki-z-zaburzeniami-osobowosci-typu-borderline-hospitalizowanej,153744,0,1.html",borderline,borderline,borderline,borderline,borderline,borderline,borderline
2019,1/2019 vol. 188,UNKNOWN,Analiza przypadku pacjentki z zaburzeniami osobowości typu borderline hospitalizowanej na Oddziale Leczenia Zaburzeń Osobowości i Nerwic 53-63,"https://www.psychoterapiaptp.pl/Analiza-przypadku-pacjentki-z-zaburzeniami-osobowosci-typu-borderline-hospitalizowanej,153744,0,1.html",personality,personality,personality,personality,personality,personality,zaburzenia_osobowosci
2019,1/2019 vol. 188,UNKNOWN,Analiza przypadku pacjentki z zaburzeniami osobowości typu borderline hospitalizowanej na Oddziale Leczenia Zaburzeń Osobowości i Nerwic 53-63,"https://www.psychoterapiaptp.pl/Analiza-przypadku-pacjentki-z-zaburzeniami-osobowosci-typu-borderline-hospitalizowanej,153744,0,1.html",disorder,disorder,disorder,disorder,disorder,disorder,disorder
2019,1/2019 vol. 188,UNKNOWN,Ciało w psychoterapii. Natura i funkcja integracji ciała i umysłu w pracy psychoterapeutycznej na podstawie studium przypadku w pierwszym roku psychoterapii,"https://www.psychoterapiaptp.pl/Cialo-w-psychoterapii-Natura-i-funkcja-integracji-ciala-i-umyslu-w-pracy-psychoterapeutycznej,209818,0,1.html",perspektywa rozwojowa,perspektywa rozwojowa,perspektywa rozwojowa,perspektywa rozwojowa,perspektywa rozwojowa,perspektywa rozwojowa,perspektywa rozwojowa
2019,1/2019 vol. 188,UNKNOWN,Ciało w psychoterapii. Natura i funkcja integracji ciała i umysłu w pracy psychoterapeutycznej na podstawie studium przypadku w pierwszym roku psychoterapii,"https://www.psychoterapiaptp.pl/Cialo-w-psychoterapii-Natura-i-funkcja-integracji-ciala-i-umyslu-w-pracy-psychoterapeutycznej,209818,0,1.html",integracja ciała i umysłu,integracja ciała i umysłu,integracja ciała i umysłu,integracja ciała i umysłu,integracja ciała i umysłu,integracja ciała i umysłu,integracja ciała i umysłu
2019,1/2019 vol. 188,UNKNOWN,Ciało w psychoterapii. Natura i funkcja integracji ciała i umysłu w pracy psychoterapeutycznej na podstawie studium przypadku w pierwszym roku psychoterapii,"https://www.psychoterapiaptp.pl/Cialo-w-psychoterapii-Natura-i-funkcja-integracji-ciala-i-umyslu-w-pracy-psychoterapeutycznej,209818,0,1.html",kryzys relacyjny,kryzys relacyjny,kryzys relacyjny,kryzys relacyjny,kryzys relacyjny,kryzys relacyjny,kryzys relacyjny
2019,1/2019 vol. 188,UNKNOWN,Śnienie małżeństwa. „Sen nocy letniej” jako mapa terapeuty par,"https://www.psychoterapiaptp.pl/Snienie-malzenstwa-Sen-nocy-letniej-jako-mapa-terapeuty-par,200642,0,1.html",Szekspir,Szekspir,Szekspir,Szekspir,Szekspir,szekspir,szekspir
2019,1/2019 vol. 188,UNKNOWN,Śnienie małżeństwa. „Sen nocy letniej” jako mapa terapeuty par,"https://www.psychoterapiaptp.pl/Snienie-malzenstwa-Sen-nocy-letniej-jako-mapa-terapeuty-par,200642,0,1.html",terapia par,terapia par,terapia par,terapia par,terapia par,terapia par,terapia par
2019,1/2019 vol. 188,UNKNOWN,Śnienie małżeństwa. „Sen nocy letniej” jako mapa terapeuty par,"https://www.psychoterapiaptp.pl/Snienie-malzenstwa-Sen-nocy-letniej-jako-mapa-terapeuty-par,200642,0,1.html",psychoanalityczna terapia par,psychoanalityczna terapia par,psychoanalityczna terapia par,psychoanalityczna terapia par,psychoanalityczna terapia par,psychoanalityczna terapia par,psychoterapia_psychodynamiczna
2019,1/2019 vol. 188,UNKNOWN,Zagrożenia zawodowe terapeutów,"https://www.psychoterapiaptp.pl/Zagrozenia-zawodowe-terapeutow,206032,0,1.html",zagrożenia zawodowe terapeutów,zagrożenia zawodowe terapeutów,zagrożenia zawodowe terapeutów,zagrożenia zawodowe terapeutów,zagrożenia zawodowe terapeutów,zagrozenia zawodowe terapeutow,zagrozenia zawodowe terapeutow
2019,1/2019 vol. 188,UNKNOWN,Zagrożenia zawodowe terapeutów,"https://www.psychoterapiaptp.pl/Zagrozenia-zawodowe-terapeutow,206032,0,1.html",samotność terapeuty,samotność terapeuty,samotność terapeuty,samotność terapeuty,samotność terapeuty,samotnosc terapeuty,samotnosc terapeuty
2019,1/2019 vol. 188,UNKNOWN,Zagrożenia zawodowe terapeutów,"https://www.psychoterapiaptp.pl/Zagrozenia-zawodowe-terapeutow,206032,0,1.html",kontakt seksualny z klientem,kontakt seksualny z klientem,kontakt seksualny z klientem,kontakt seksualny z klientem,kontakt seksualny z klientem,kontakt seksualny z klientem,kontakt seksualny z klientem
2019,1/2019 vol. 188,UNKNOWN,Czy korzysta tylko pacjent? Potencjalny wpływ pracy z osobami z traumą — na terapeutę,"https://www.psychoterapiaptp.pl/Czy-korzysta-tylko-pacjent-Potencjalny-wplyw-pracy-z-osobami-z-trauma-na-terapeute,200100,0,1.html",zastępczy wzrost potraumatyczny,zastępczy wzrost potraumatyczny,zastępczy wzrost potraumatyczny,zastępczy wzrost potraumatyczny,zastępczy wzrost potraumatyczny,zastepczy wzrost potraumatyczny,zastepczy wzrost potraumatyczny
2019,1/2019 vol. 188,UNKNOWN,Czy korzysta tylko pacjent? Potencjalny wpływ pracy z osobami z traumą — na terapeutę,"https://www.psychoterapiaptp.pl/Czy-korzysta-tylko-pacjent-Potencjalny-wplyw-pracy-z-osobami-z-trauma-na-terapeute,200100,0,1.html",zastępcza trauma,zastępcza trauma,zastępcza trauma,zastępcza trauma,zastępcza trauma,zastepcza trauma,zastepcza trauma
2020,1/2020 vol. 192,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Tozsamosc-osob-z-diagnoza-zaburzenia-afektywnego-dwubiegunowego,118169,0,1.html",zaburzenie afektywne dwubiegunowe,zaburzenie afektywne dwubiegunowe,zaburzenie afektywne dwubiegunowe,zaburzenie afektywne dwubiegunowe,zaburzenie afektywne dwubiegunowe,zaburzenie afektywne dwubiegunowe,zaburzenie afektywne dwubiegunowe
