article_id,article_url,year,analysis_period_order,analysis_period,title,n_keyword_records,n_unique_concepts,concepts
57927,"https://www.archivespp.pl/Risk-of-metabolic-syndrome-in-patients-with-schizophrenia-r-nComparative-study-with-population-of-bank-employees-in-Russia,57927,0,2.html",2013,2,2010-2014,Risk of metabolic syndrome in patients with schizophrenia: Comparative study with population of bank employees in Russia,5,3,choroby somatyczne i współchorobowość medyczna | insulinooporność | schizofrenia i zaburzenia psychotyczne
57929,"https://www.archivespp.pl/Association-of-different-cognitive-domains-with-the-lifetime-history-of-psychosis-and-reported-antipsychotic-treatment-adverse-events-in-bipolar-disorders-,57929,0,2.html",2013,2,2010-2014,Association of different cognitive domains with the lifetime history of psychosis and reported antipsychotic- treatment adverse events in bipolar disorders.,3,3,depresja i zaburzenia depresyjne | schizofrenia i zaburzenia psychotyczne | zaburzenia neurorozwojowe i autyzm
57931,"https://www.archivespp.pl/-Impatience-of-the-Heart-r-n-Parenting-counter-transference-and-its-neurobiological-roots,57931,0,2.html",2013,2,2010-2014,“Impatience of the Heart”: Parenting counter-transference and its neurobiological roots,4,3,compassion | psychoterapia i proces terapeutyczny | zaburzenia osobowości i cechy osobowości
57934,"https://www.archivespp.pl/When-the-Foundations-of-Life-have-been-Upset-r-n-An-Integrated-Clinical-and-Experimental-Study-with-Refugees-and-Asylum-Seekers,57934,0,2.html",2013,2,2010-2014,When the Foundations of Life have been Upset…. An Integrated Clinical and Experimental Study with Refugees and Asylum Seekers,5,5,"metodologia badań i projekt badawczy | ocena kliniczna, psychometria i narzędzia pomiarowe | schizofrenia i zaburzenia psychotyczne | trauma, PTSD i zaburzenia stresowe | zaburzenia osobowości i cechy osobowości"
57937,"https://www.archivespp.pl/Stress-coping-mechanisms-in-patients-with-chronic-dermatoses-,57937,0,2.html",2013,2,2010-2014,Stress coping mechanisms in patients with chronic dermatoses.,4,4,"choroby somatyczne i współchorobowość medyczna | psorasis | rosacea | trauma, PTSD i zaburzenia stresowe"
57940,"https://www.archivespp.pl/The-role-of-resiliency-in-the-process-of-adaptation-to-life-after-heart-transplantation,57940,0,2.html",2013,2,2010-2014,The role of resiliency in the process of adaptation to life after heart transplantation,3,3,choroby sercowo-naczyniowe | resiliency | stres i radzenie sobie
57942,"https://www.archivespp.pl/-Cerebellar-cognitive-affective-syndrome-CCAS-a-case-report-,57942,0,2.html",2013,2,2010-2014,“Cerebellar cognitive affective syndrome CCAS – a case report”,3,3,"cerebellar | emocje, afekt i regulacja emocji | funkcjonowanie poznawcze i neuropsychologia"
57944,"https://www.archivespp.pl/Signal-detection-in-pathological-skin-picking-Findings-from-non-clinical-sample,57944,0,2.html",2013,2,2010-2014,Signal detection in pathological skin picking. Findings from non – clinical sample,3,3,"impulsiveness | patologiczne skubanie skóry | samoocena, tożsamość i obraz siebie"
57946,"https://www.archivespp.pl/The-many-faces-of-empathy-between-Phenomenology-and-Neuroscience,57946,0,2.html",2013,2,2010-2014,"The many faces of empathy, between Phenomenology and Neuroscience",5,4,"choroby somatyczne i współchorobowość medyczna | emocje, afekt i regulacja emocji | filozofia, fenomenologia i antropologia | neurobiologia, genetyka i biomarkery"
57947,"https://www.archivespp.pl/Relationship-between-cerebellar-impairments-and-lexicon-retrieval-in-schizophrenia-preliminary-study,57947,0,2.html",2013,2,2010-2014,Relationship between cerebellar impairments and lexicon retrieval in schizophrenia - preliminary study,4,4,"cerebellum | funkcjonowanie poznawcze i neuropsychologia | neurobiologia, genetyka i biomarkery | schizofrenia i zaburzenia psychotyczne"
57951,"https://www.archivespp.pl/PSYCHODYNAMIC-GROUPS-AS-USED-TO-WORK-THROUGH-COLLECTIVE-TRAUMA-MEMORY,57951,0,2.html",2013,2,2010-2014,PSYCHODYNAMIC GROUPS AS USED TO WORK THROUGH COLLECTIVE TRAUMA MEMORY,3,3,"grupa process | historia, pamięć i trauma zbiorowa | trauma, PTSD i zaburzenia stresowe"
57953,"https://www.archivespp.pl/Traumatic-childhood-sexual-events-and-secondary-sexual-health-complaints-in-neurotic-disorders,57953,0,2.html",2013,2,2010-2014,Traumatic childhood sexual events and secondary sexual health complaints in neurotic disorders,4,4,"neurobiologia, genetyka i biomarkery | ryzyko, czynniki ochronne i predyktory | trauma, PTSD i zaburzenia stresowe | zaburzenia używania substancji i uzależnienia"
57958,"https://www.archivespp.pl/Trichotillomania-in-a-7-year-old-girl,57958,0,2.html",2013,2,2010-2014,Trichotillomania in a 7 year old girl,3,2,zaburzenia osobowości i cechy osobowości | zaburzenie afektywne dwubiegunowe
57961,"https://www.archivespp.pl/Effect-of-metabolic-abnormalities-on-cognitive-performance-and-clinical-symptoms-in-schizophrenia,57961,0,2.html",2013,2,2010-2014,Effect of metabolic abnormalities on cognitive performance and clinical symptoms in schizophrenia,4,3,choroby somatyczne i współchorobowość medyczna | schizofrenia i zaburzenia psychotyczne | zaburzenia neurorozwojowe i autyzm
57963,"https://www.archivespp.pl/Training-and-Supervision-of-Residential-Staff-in-Community-based-Treatment-Facilities,57963,0,2.html",2013,2,2010-2014,Training and Supervision of Residential Staff in Community-based Treatment Facilities,3,1,interwencje terapeutyczne i rehabilitacja
57966,"https://www.archivespp.pl/The-Study-of-Comprising-Parenting-Style-between-Children-with-ADHD-and-Normal-Children,57966,0,2.html",2013,2,2010-2014,The Study of Comprising Parenting Style between Children with ADHD and Normal Children,3,2,zaburzenia neurorozwojowe i autyzm | zaburzenia osobowości i cechy osobowości
57968,"https://www.archivespp.pl/-A-family-member-suicide-causes-broken-heart-syndrome-two-cases-of-the-tako-tsubo-cardiomyopathy-,57968,0,2.html",2013,2,2010-2014,‘A family member suicide causes “broken heart syndrome” – two cases of the tako-tsubo cardiomyopathy’.,3,3,choroby somatyczne i współchorobowość medyczna | samobójczość i autoagresja | tako tsubo
57970,"https://www.archivespp.pl/Comorbidity-in-adolescence-simultaneous-r-ndeclaration-of-depressive-eating-symptoms-and-use-r-nof-psychoactive-substances-in-general-population-of-r-n17-year-old-students-in-a-big-city-,57970,0,2.html",2013,2,2010-2014,"Comorbidity in adolescence: simultaneous declaration of depressive, eating symptoms and use of psychoactive substances in general population of 17 year old students in a big city.",3,3,choroby somatyczne i współchorobowość medyczna | metodologia badań i projekt badawczy | zaburzenia osobowości i cechy osobowości
57972,"https://www.archivespp.pl/What-links-schizophrenia-and-dreaming-Common-phenomenological-and-neurobiological-features-of-schizophrenia-and-REM-sleep-,57972,0,2.html",2013,2,2010-2014,What links schizophrenia and dreaming? Common phenomenological and neurobiological features of schizophrenia and REM sleep.,3,3,dreaming | schizofrenia i zaburzenia psychotyczne | zaburzenia snu
57974,"https://www.archivespp.pl/Psychophysiological-concepts-of-stress-induced-cardiomyopathy-with-broken-heart-syndrome-as-a-paradigm,57974,0,2.html",2013,2,2010-2014,Psychophysiological concepts of stress induced cardiomyopathy with broken heart syndrome as a paradigm,4,4,choroby sercowo-naczyniowe | choroby somatyczne i współchorobowość medyczna | schizofrenia i zaburzenia psychotyczne | stres i radzenie sobie
57978,"https://www.archivespp.pl/Early-Maladaptive-Schemas-as-Predictor-of-Adolescents-Runaway,57978,0,2.html",2013,2,2010-2014,Early Maladaptive Schemas as Predictor of Adolescents Runaway,3,3,metodologia badań i projekt badawczy | runaway girls | stres i radzenie sobie
57985,"https://www.archivespp.pl/Generation-Changes-of-Polish-Adolescents-Self-Image-cohorts-1987-versus-2001-,57985,0,2.html",2013,2,2010-2014,Generation Changes of Polish Adolescents Self-Image (cohorts 1987 versus 2001),3,3,"metodologia badań i projekt badawczy | samoocena, tożsamość i obraz siebie | zaburzenia używania substancji i uzależnienia"
57987,"https://www.archivespp.pl/Trends-of-Attempted-Suicide-in-Albanian-Children-s-and-Adolescents,57987,0,2.html",2013,2,2010-2014,Trends of Attempted Suicide in Albanian Children's and Adolescents,5,3,przedawkowania | samobójczość i autoagresja | zaburzenia osobowości i cechy osobowości
153358,"https://www.archivespp.pl/The-neutral-stimuli-detection-deficits-in-delusion-prone-individuals,153358,0,2.html",2013,2,2010-2014,The neutral stimuli detection deficits in delusion-prone individuals,3,3,"samoocena, tożsamość i obraz siebie | schizofrenia i zaburzenia psychotyczne | zaburzenia neurorozwojowe i autyzm"
153359,"https://www.archivespp.pl/The-therapeutic-relationship-and-patients-experience-of-interpersonal-bonds-research,153359,0,2.html",2013,2,2010-2014,The therapeutic relationship and patients' experience of interpersonal bonds - research conducted in outpatient mental health care,3,3,interwencje terapeutyczne i rehabilitacja | schizofrenia i zaburzenia psychotyczne | zaburzenia osobowości i cechy osobowości
153360,"https://www.archivespp.pl/Selected-psychological-traits-and-body-image-characteristics-in-females-suffering,153360,0,2.html",2013,2,2010-2014,Selected psychological traits and body image characteristics in females suffering from binge eating disorder,4,2,psychologia kliniczna i koncepcje psychologiczne | zaburzenia odżywiania i obraz ciała
153361,"https://www.archivespp.pl/Psychometric-properties-of-Polish-version-of-the-Children-s-Eating-Attitudes-Test,153361,0,2.html",2013,2,2010-2014,Psychometric properties of Polish version of the Children's Eating Attitudes Test,3,3,"dzieci, adolescenci i rodzina | zaburzenia odżywiania i obraz ciała | zaburzenia osobowości i cechy osobowości"
153362,"https://www.archivespp.pl/Psychological-masculinity-femininity-and-tactics-of-manipulation-in-patients-with,153362,0,2.html",2013,2,2010-2014,"Psychological masculinity, femininity and tactics of manipulation in patients with borderline personality disorder",3,3,manipulation | schizofrenia i zaburzenia psychotyczne | zaburzenia używania substancji i uzależnienia
153363,"https://www.archivespp.pl/A-study-of-the-similarity-between-three-models-of-interpersonal-functioning-of-patients,153363,0,2.html",2013,2,2010-2014,A study of the similarity between three models of interpersonal functioning of patients with borderline personality disorder. Submitted as a brief research report,6,3,funkcjonowanie społeczne i wsparcie społeczne | psychoanaliza i podejście psychodynamiczne | schizofrenia i zaburzenia psychotyczne
153364,"https://www.archivespp.pl/The-disruptive-behavior-disorders-and-the-coexisting-deficits-in-the-context-of-theories,153364,0,2.html",2013,2,2010-2014,The disruptive behavior disorders and the coexisting deficits in the context of theories describing family relations,3,3,funkcjonowanie społeczne i wsparcie społeczne | objawy i nasilenie objawów | zaburzenia osobowości i cechy osobowości
57928,"https://www.archivespp.pl/The-results-of-research-aimed-at-identifying-psychological-predictors-of-impulsive-and-restrictive-behaviours-in-a-population-of-females-suffering-from-anorexia-or-bulimia-nervosa-the-author-s-own-research-report-,57928,0,2.html",2014,2,2010-2014,The results of research aimed at identifying psychological predictors of impulsive and restrictive behaviours in a population of females suffering from anorexia or bulimia nervosa. (the author’s own research report),4,3,"impulsive and restrictive behaviors | ryzyko, czynniki ochronne i predyktory | zaburzenia odżywiania i obraz ciała"
57930,"https://www.archivespp.pl/Paternal-Postnatal-Depression-a-review,57930,0,2.html",2014,2,2010-2014,Paternal Postnatal Depression - a review,3,1,schizofrenia i zaburzenia psychotyczne
57932,"https://www.archivespp.pl/Why-the-DSM-,57932,0,2.html",2014,2,2010-2014,Why the DSM?,3,2,klasyfikacje diagnostyczne i systemy nozologiczne | psychiatria i zdrowie psychiczne
57935,"https://www.archivespp.pl/Classifications-in-child-and-adolescent-psychiatry,57935,0,2.html",2014,2,2010-2014,Classifications in child and adolescent psychiatry,3,2,klasyfikacje diagnostyczne i systemy nozologiczne | zaburzenia osobowości i cechy osobowości
57936,"https://www.archivespp.pl/The-Oxford-Liverpool-Inventory-of-Feelings-and-Experiences-O-LIFE-schizotypy-scale-in-psychiatry,57936,0,2.html",2014,2,2010-2014,The Oxford-Liverpool Inventory of Feelings and Experiences (O-LIFE) schizotypy scale in psychiatry,4,3,depresja i zaburzenia depresyjne | o-życie | schizofrenia i zaburzenia psychotyczne
57938,"https://www.archivespp.pl/The-mediating-role-of-coping-in-the-relationships-between-religiousness-and-mental-health-,57938,0,2.html",2014,2,2010-2014,The mediating role of coping in the relationships between religiousness and mental health.,4,4,"interwencje terapeutyczne i rehabilitacja | mediational perspective | religia, duchowość i egzystencja | stres i radzenie sobie"
57941,"https://www.archivespp.pl/Drop-out-in-the-systemic-therapy-from-the-family-s-perspective-,57941,0,2.html",2014,2,2010-2014,Drop-out in the systemic therapy from the family’s perspective.,4,3,drop out | metodologia badań i projekt badawczy | zaburzenia osobowości i cechy osobowości
57943,"https://www.archivespp.pl/Premature-termination-in-couple-therapy-as-a-part-of-therapeutic-process-,57943,0,2.html",2014,2,2010-2014,Premature termination in couple therapy as a part of therapeutic process.,3,3,"metodologia badań i projekt badawczy | terapia rodzinna, systemowa i grupowa | zaburzenia osobowości i cechy osobowości"
