article_id,article_url,year,volume,issue_number,title,keyword_order,keyword_raw,keyword_norm,keyword_final_en,keyword_final_polish,keyword_semantic_id,semantic_actions,translation_method,semantic_confidence,review_flag,keyword_url,normalization_actions,keyword_norm_id
153274,"https://www.archivespp.pl/Interpersonal-behaviours-and-BPD-Are-specific-interpersonal-behaviours-related-to,153274,0,2.html",2010,12,3,Interpersonal behaviours and BPD. Are specific interpersonal behaviours related to borderline personality disorder? An empirical study using the Core Conflictual Relationship Theme standard categories,3,Interpersonal functioning,interpersonal functioning,interpersonal functioning,funkcjonowanie interpersonalne,app_sem_0807,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-Interpersonal+functioning/438161,lowercase,app_kw_0839
153274,"https://www.archivespp.pl/Interpersonal-behaviours-and-BPD-Are-specific-interpersonal-behaviours-related-to,153274,0,2.html",2010,12,3,Interpersonal behaviours and BPD. Are specific interpersonal behaviours related to borderline personality disorder? An empirical study using the Core Conflictual Relationship Theme standard categories,4,Interpersonal Relational Patterns,interpersonal relational patterns,interpersonal relational patterns,interpersonal relational patterns,app_sem_0809,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-Interpersonal+Relational+Patterns/438162,lowercase,app_kw_0841
153274,"https://www.archivespp.pl/Interpersonal-behaviours-and-BPD-Are-specific-interpersonal-behaviours-related-to,153274,0,2.html",2010,12,3,Interpersonal behaviours and BPD. Are specific interpersonal behaviours related to borderline personality disorder? An empirical study using the Core Conflictual Relationship Theme standard categories,5,Core Conflictual Relationship Theme Method,core conflictual relationship theme method,core conflictual relationship theme method,core conflictual relacja theme method,app_sem_0361,no_semantic_change,token_partial_review,medium,translation_review,https://www.archivespp.pl/Keyword-Core+Conflictual+Relationship+Theme+Method/438163,lowercase,app_kw_0375
153274,"https://www.archivespp.pl/Interpersonal-behaviours-and-BPD-Are-specific-interpersonal-behaviours-related-to,153274,0,2.html",2010,12,3,Interpersonal behaviours and BPD. Are specific interpersonal behaviours related to borderline personality disorder? An empirical study using the Core Conflictual Relationship Theme standard categories,6,CCRT,ccrt,ccrt,CCRT,app_sem_0228,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-CCRT/438164,lowercase,app_kw_0236
153275,"https://www.archivespp.pl/Mental-disorders-and-psychoactive-substance-use-in-metropolitan-late-adolescent-population,153275,0,2.html",2010,12,3,Mental disorders and psychoactive substance use in metropolitan late adolescent population: assessment of prevalence with self-report scales,1,prevalence of mental disorders,prevalence of mental disorders,prevalence of mental disorder,rozpowszechnienie of zaburzenie psychiczne,app_sem_1166,plural_to_concept:prevalence of mental disorders->prevalence of mental disorder,token_partial_review,medium,translation_review|semantic_merge_audit,https://www.archivespp.pl/Keyword-prevalence+of+mental+disorders/13439,unchanged,app_kw_1205
153275,"https://www.archivespp.pl/Mental-disorders-and-psychoactive-substance-use-in-metropolitan-late-adolescent-population,153275,0,2.html",2010,12,3,Mental disorders and psychoactive substance use in metropolitan late adolescent population: assessment of prevalence with self-report scales,2,depressive symptoms,depressive symptoms,depressive symptom,objaw depresyjny,app_sem_0433,exact_map:depressive symptoms->depressive symptom,glossary_exact,high,semantic_merge_audit,https://www.archivespp.pl/Keyword-depressive+symptoms/2040,unchanged,app_kw_0449
153275,"https://www.archivespp.pl/Mental-disorders-and-psychoactive-substance-use-in-metropolitan-late-adolescent-population,153275,0,2.html",2010,12,3,Mental disorders and psychoactive substance use in metropolitan late adolescent population: assessment of prevalence with self-report scales,3,eating disorder symptoms,eating disorder symptoms,eating disorder symptom,zaburzenie odżywiania objaw,app_sem_0509,plural_to_concept:eating disorder symptoms->eating disorder symptom,token_partial_review,medium,translation_review|semantic_merge_audit,https://www.archivespp.pl/Keyword-eating+disorder+symptoms/438165,unchanged,app_kw_0526
153275,"https://www.archivespp.pl/Mental-disorders-and-psychoactive-substance-use-in-metropolitan-late-adolescent-population,153275,0,2.html",2010,12,3,Mental disorders and psychoactive substance use in metropolitan late adolescent population: assessment of prevalence with self-report scales,4,obsessive compulsive symptoms and symptoms of psychoactive substance use,obsessive compulsive symptoms and symptoms of psychoactive substance use,obsessive compulsive symptoms and symptoms of psychoactive substance use,obsessive compulsive objawy and objawy of psychoactive substancja używanie,app_sem_1023,no_semantic_change,token_partial_review,medium,translation_review,https://www.archivespp.pl/Keyword-obsessive+compulsive+symptoms+and+symptoms+of+psychoactive+substance+use/438166,unchanged,app_kw_1059
153275,"https://www.archivespp.pl/Mental-disorders-and-psychoactive-substance-use-in-metropolitan-late-adolescent-population,153275,0,2.html",2010,12,3,Mental disorders and psychoactive substance use in metropolitan late adolescent population: assessment of prevalence with self-report scales,5,epidemiological studies,epidemiological studies,epidemiological study,badanie epidemiologiczne,app_sem_0565,exact_map:epidemiological studies->epidemiological study,glossary_exact,high,semantic_merge_audit,https://www.archivespp.pl/Keyword-epidemiological+studies/2231,unchanged,app_kw_0591
153276,"https://www.archivespp.pl/Contemporary-tendencies-in-infants-and-toddlers-psychotherapy,153276,0,2.html",2010,12,3,Contemporary tendencies in infants and toddlers psychotherapy,1,infants and toddlers psychotherapy,infants and toddlers psychotherapy,infants and toddlers psychotherapy,infants and toddlers psychoterapia,app_sem_0778,no_semantic_change,token_partial_review,medium,translation_review,https://www.archivespp.pl/Keyword-infants+and+toddlers+psychotherapy/438167,unchanged,app_kw_0810
153276,"https://www.archivespp.pl/Contemporary-tendencies-in-infants-and-toddlers-psychotherapy,153276,0,2.html",2010,12,3,Contemporary tendencies in infants and toddlers psychotherapy,2,preventive interventions,preventive interventions,preventive interventions,preventive interventions,app_sem_1169,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-preventive+interventions/416723,unchanged,app_kw_1208
153277,"https://www.archivespp.pl/Application-of-group-psychotherapy-in-the-treatment-of-adolescent-girls-and-women,153277,0,2.html",2010,12,3,Application of group psychotherapy in the treatment of adolescent girls and women with anorexia nervosa (a model of therapeutic work conducted in the Dabrowka Neurosis and Eating Disorders Centre - author's own experience),1,group psychotherapy,group psychotherapy,group psychotherapy,psychoterapia grupowa,app_sem_0683,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-group+psychotherapy/36104,unchanged,app_kw_0712
153277,"https://www.archivespp.pl/Application-of-group-psychotherapy-in-the-treatment-of-adolescent-girls-and-women,153277,0,2.html",2010,12,3,Application of group psychotherapy in the treatment of adolescent girls and women with anorexia nervosa (a model of therapeutic work conducted in the Dabrowka Neurosis and Eating Disorders Centre - author's own experience),2,anorexia nervosa,anorexia nervosa,anorexia nervosa,jadłowstręt psychiczny,app_sem_0077,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-anorexia+nervosa/785,unchanged,app_kw_0079
153277,"https://www.archivespp.pl/Application-of-group-psychotherapy-in-the-treatment-of-adolescent-girls-and-women,153277,0,2.html",2010,12,3,Application of group psychotherapy in the treatment of adolescent girls and women with anorexia nervosa (a model of therapeutic work conducted in the Dabrowka Neurosis and Eating Disorders Centre - author's own experience),3,women,women,women,kobiety,app_sem_1629,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-women/2671,unchanged,app_kw_1683
153277,"https://www.archivespp.pl/Application-of-group-psychotherapy-in-the-treatment-of-adolescent-girls-and-women,153277,0,2.html",2010,12,3,Application of group psychotherapy in the treatment of adolescent girls and women with anorexia nervosa (a model of therapeutic work conducted in the Dabrowka Neurosis and Eating Disorders Centre - author's own experience),4,adolescent girls,adolescent girls,adolescent girls,adolescent girls,app_sem_0022,no_semantic_change,token_partial_review,medium,translation_review,https://www.archivespp.pl/Keyword-adolescent+girls/33402,unchanged,app_kw_0022
153278,"https://www.archivespp.pl/Psychiatrists-opinions-on-somatic-health-in-patients-with-schizophrenia-results-of,153278,0,2.html",2010,12,3,Psychiatrists' opinions on somatic health in patients with schizophrenia - results of a Polish nationwide study,1,schizophrenia,schizophrenia,schizophrenia,schizofrenia,app_sem_1347,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-schizophrenia/387,unchanged,app_kw_1395
153278,"https://www.archivespp.pl/Psychiatrists-opinions-on-somatic-health-in-patients-with-schizophrenia-results-of,153278,0,2.html",2010,12,3,Psychiatrists' opinions on somatic health in patients with schizophrenia - results of a Polish nationwide study,2,somatic disorders,somatic disorders,somatic disorder,somatic zaburzenie,app_sem_1454,plural_to_concept:somatic disorders->somatic disorder,token_partial_review,medium,translation_review|semantic_merge_audit,https://www.archivespp.pl/Keyword-somatic+disorders/438168,unchanged,app_kw_1506
153278,"https://www.archivespp.pl/Psychiatrists-opinions-on-somatic-health-in-patients-with-schizophrenia-results-of,153278,0,2.html",2010,12,3,Psychiatrists' opinions on somatic health in patients with schizophrenia - results of a Polish nationwide study,3,medical examination,medical examination,medical examination,medical examination,app_sem_0888,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-medical+examination/70481,unchanged,app_kw_0920
153279,"https://www.archivespp.pl/Prevalence-of-subjectively-assessed-symptoms-of-sexual-disorders-in-schizophrenia,153279,0,2.html",2010,12,3,Prevalence of subjectively assessed symptoms of sexual disorders in schizophrenia. Preliminary report,1,sexual dysfunctions,sexual dysfunctions,sexual dysfunction,dysfunkcja seksualna,app_sem_1400,plural_to_concept:sexual dysfunctions->sexual dysfunction,glossary_exact,high,semantic_merge_audit,https://www.archivespp.pl/Keyword-sexual+dysfunctions/62874,unchanged,app_kw_1449
153279,"https://www.archivespp.pl/Prevalence-of-subjectively-assessed-symptoms-of-sexual-disorders-in-schizophrenia,153279,0,2.html",2010,12,3,Prevalence of subjectively assessed symptoms of sexual disorders in schizophrenia. Preliminary report,2,sexual disorders,sexual disorders,sexual disorder,seksualny zaburzenie,app_sem_1399,plural_to_concept:sexual disorders->sexual disorder,token_full,high,semantic_merge_audit,https://www.archivespp.pl/Keyword-sexual+disorders/75032,unchanged,app_kw_1447
153279,"https://www.archivespp.pl/Prevalence-of-subjectively-assessed-symptoms-of-sexual-disorders-in-schizophrenia,153279,0,2.html",2010,12,3,Prevalence of subjectively assessed symptoms of sexual disorders in schizophrenia. Preliminary report,3,schizophrenia,schizophrenia,schizophrenia,schizofrenia,app_sem_1347,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-schizophrenia/387,unchanged,app_kw_1395
153280,"https://www.archivespp.pl/Pilot-study-of-KON-2006-in-the-Czech-Republic,153280,0,2.html",2010,12,3,Pilot study of KON-2006 in the Czech Republic,1,Neurosis,neurosis,neurosis,neurosis,app_sem_0984,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-Neurosis/438169,lowercase,app_kw_1018
153280,"https://www.archivespp.pl/Pilot-study-of-KON-2006-in-the-Czech-Republic,153280,0,2.html",2010,12,3,Pilot study of KON-2006 in the Czech Republic,2,KON-2006 Neurotic Personality Questionnaire,kon-2006 neurotic personality questionnaire,kon-2006 neurotic personality questionnaire,kwestionariusz osobowości nerwicowej KON-2006,app_sem_0836,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-KON-2006+Neurotic+Personality+Questionnaire/438170,lowercase,app_kw_0868
153280,"https://www.archivespp.pl/Pilot-study-of-KON-2006-in-the-Czech-Republic,153280,0,2.html",2010,12,3,Pilot study of KON-2006 in the Czech Republic,3,CAQ -Clinical Analysis Questionnaire,caq-clinical analysis questionnaire,caq-clinical analysis questionnaire,caq-clinical analysis kwestionariusz,app_sem_0215,no_semantic_change,token_partial_review,medium,translation_review,https://www.archivespp.pl/Keyword-CAQ+-Clinical+Analysis+Questionnaire/438171,lowercase|hyphen_spacing,app_kw_0222
153280,"https://www.archivespp.pl/Pilot-study-of-KON-2006-in-the-Czech-Republic,153280,0,2.html",2010,12,3,Pilot study of KON-2006 in the Czech Republic,4,PSSI-Persnlichkeits-Stil-und Strungs-Inventar,pssi-persnlichkeits-stil-und strungs-inventar,pssi-persnlichkeits-stil-und strungs-inventar,pssi-persnlichkeits-stil-und strungs-inventar,app_sem_1196,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-PSSI-Persnlichkeits-Stil-und+Strungs-Inventar/438172,lowercase,app_kw_1236
153281,"https://www.archivespp.pl/Self-perception-among-patients-with-multiple-sclerosis,153281,0,2.html",2010,12,3,Self perception among patients with multiple sclerosis,1,Multiple Sclerosis,multiple sclerosis,multiple sclerosis,multiple sclerosis,app_sem_0960,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-Multiple+Sclerosis/311813,lowercase,app_kw_0993
