article_id,journal_key,year_for_analysis,period,title_clean,family_drive_conflict_defense,terms_drive_conflict_defense,family_dream_fantasy_unconscious,terms_dream_fantasy_unconscious,family_ego_self_narcissism,terms_ego_self_narcissism,family_object_relations,terms_object_relations,family_kleinian_bionian,terms_kleinian_bionian,family_winnicottian_environment_holding,terms_winnicottian_environment_holding,family_attachment_development_infant,terms_attachment_development_infant,family_transference_countertransference,terms_transference_countertransference,family_technique_interpretation_process,terms_technique_interpretation_process,family_relational_intersubjective_field,terms_relational_intersubjective_field,family_trauma_dissociation_affect_regulation,terms_trauma_dissociation_affect_regulation,family_psychosis_borderline_primitive_states,terms_psychosis_borderline_primitive_states,family_body_sexuality_gender,terms_body_sexuality_gender,family_language_narrative_symbolization,terms_language_narrative_symbolization,family_culture_race_social_ethics,terms_culture_race_social_ethics,family_empirical_research_measurement,terms_empirical_research_measurement,family_history_theory_schools,terms_history_theory_schools,n_semantic_families_hit,n_semantic_terms_hit
IJP.033.0335A,ijpa,1952,1946-1969,Re-Evaluation of the Rôle of the Oedipus Complex,1,castration anxiety | castration complex | instinctual | oedipal | oedipal phase | oedipus complex,0,,1,ego | superego,1,object,0,,1,mother | mother child | play,1,attachment | child | children | early,0,,0,,1,mutual | mutual influence,1,affect | anxiety,0,,0,,0,,0,,0,,0,,7,20
IJP.033.0011A,ijpa,1952,1946-1969,Problems in Psycho-Analytic Research,0,,1,wish,0,,0,,0,,0,,1,children,0,,0,,0,,0,,0,,1,infantile sexuality | sexuality,0,,1,war,0,,1,freud | freud's,5,7
IJP.033.0403A,ijpa,1952,1946-1969,Research Methods in Psycho-Analysis,0,,0,,0,,0,,0,,0,,0,,0,,1,interpretation | technique,0,,0,,0,,0,,1,words,0,,1,evidence,0,,3,4
IJP.033.0489A,ijpa,1952,1946-1969,Some Sidelights on Free Associations,1,drive | drives,1,fantasy | unconscious,0,,0,,0,,0,,1,childhood,0,,0,,0,,1,affective,0,,0,,0,,0,,0,,0,,4,6
IJP.033.0043A,ijpa,1952,1946-1969,The Analysis of a Doll Phobia,0,,1,unconscious,0,,1,object,0,,1,play,1,children,0,,0,,0,,1,anxiety,0,,0,,1,meaning,1,culture,1,scale,0,,8,8
IJP.033.0214A,ijpa,1952,1946-1969,New Beginning and the Paranoid and the Depressive Syndromes,1,aggression,1,unconscious | unconscious phantasies | unconscious phantasy,0,,1,external | internal | object,0,,1,play,1,child | early,1,transference | transference situation,1,interpretation | interpretations | technique,0,,1,affect | feelings,0,,0,,0,,0,,0,,1,balint michael | michael balint,9,19
IJP.034S.0083A,ijpa,1953,1946-1969,The Biological Aspect of Freudian Psycho-Analysis,1,drive,0,,0,,0,,0,,1,play,0,,0,,1,psycho-analytic technique | technique,0,,0,,0,,0,,0,,1,social,0,,1,freud | freud's | freudian,5,8
IJP.034.0142A,ijpa,1953,1946-1969,Variation on a Theme,0,,1,unconscious | wishes,0,,0,,0,,1,play,0,,0,,1,interpretation | technical,0,,0,,0,,0,,1,meaning | words,1,war,0,,1,freud,6,9
IJP.034.0077A,ijpa,1953,1946-1969,Note on Aggressivity,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0
IJP.034.0248A,ijpa,1953,1946-1969,Psychodynamics and Treatment of Petit Mal in Children,1,conflict | defence,1,unconscious,0,,0,,0,,0,,1,child | children,0,,0,,1,recognition,0,,0,,0,,0,,0,,1,outcome,0,,5,7
IJP.034.0199A,ijpa,1953,1946-1969,A Note on Transference,0,,0,,0,,1,object | objects,0,,0,,0,,1,transference | transference situation,1,technique,0,,1,affect | feelings,0,,0,,1,meaning | words,0,,0,,0,,5,9
IJP.034.0076A,ijpa,1953,1946-1969,"News, Notes and Comments",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,responsibility,0,,0,,1,1
IJP.034.0202A,ijpa,1953,1946-1969,Trauma and Symptom Formation,1,defence | libidinal | libido,0,,1,ego,0,,0,,0,,0,,0,,0,,0,,1,anxiety | trauma,0,,0,,1,meaning,0,,0,,0,,4,7
IJP.034.0288A,ijpa,1953,1946-1969,"News, Notes and Comments",0,,0,,0,,0,,0,,0,,1,early,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,freud | freud's,2,3
IJP.034S.0074A,ijpa,1953,1946-1969,Psycho-Analysis and Experimental Science,1,libido,1,dream | dreams,0,,0,,0,,0,,1,early,0,,1,interpretation,0,,0,,1,primitive,1,body,0,,0,,0,,1,freud | freud's,7,9
IJP.034.0241A,ijpa,1953,1946-1969,Some Observations on a Case of Vertigo,0,,0,,0,,0,,0,,0,,1,childhood,0,,0,,0,,0,,0,,0,,1,meaning,0,,0,,0,,2,2
IJP.034.0146A,ijpa,1953,1946-1969,The Genesis of Man,0,,1,fantasy,1,self,1,external | external world | object,0,,0,,1,child,0,,1,technique,0,,0,,0,,0,,0,,1,social,0,,0,,6,8
IJP.034.0052A,ijpa,1953,1946-1969,Psycho-Analysis and Legal Origins,0,,0,,0,,1,object,0,,0,,1,family,0,,0,,0,,0,,0,,0,,0,,1,political | social,0,,0,,3,4
IJP.034S.0001A,ijpa,1953,1946-1969,Behaviour Under Stress,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,social,0,,0,,1,1
IJP.034.0174A,ijpa,1953,1946-1969,"News, Notes and Comments",0,,0,,0,,0,,0,,0,,1,early,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,anna freud | freud | freud's | sigmund freud,2,5
IJP.034.0358A,ijpa,1953,1946-1969,"News, Notes and Comments",0,,0,,0,,0,,0,,0,,0,,1,transference,0,,0,,0,,0,,0,,0,,0,,0,,1,anna freud | freud | michael balint,2,4
IJP.034.0291A,ijpa,1953,1946-1969,Understanding the Paradox of Japanese Psychoanalysis,0,,1,unconscious,1,self,0,,0,,0,,1,family | infancy,0,,0,,1,mutual | relationship,1,anxiety,0,,0,,0,,1,cultural | culture | political,0,,1,freud,7,11
IJP.034S.0043A,ijpa,1953,1946-1969,"The Death Instinct, Homeostasis and Allied Concepts-Some Problems and Implications",1,death instinct | instinctual,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,meaning | words,0,,0,,1,freud | freud's,3,6
IJP.034.0102A,ijpa,1953,1946-1969,The Internalized Mother as Harmful Food in Peptic Ulcer Patients,1,conflict,1,wish,1,self,0,,0,,1,mother,1,family,0,,1,technique,0,,0,,0,,1,sexual | sexual life,0,,1,social,0,,0,,8,9
IJP.034S.0013A,ijpa,1953,1946-1969,Psycho-Analysis and Biodynamics--An Integration,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,body,0,,0,,0,,1,freudian,2,2
IJP.034.0219A,ijpa,1953,1946-1969,Twin Relationship and Womb Fantasies in a Case of Anxiety Hysteria,0,,1,fantasies | fantasy | unconscious | wishes,1,identity,0,,0,,0,,0,,0,,0,,1,relationship,1,anxiety | feelings,0,,0,,0,,0,,0,,0,,4,8
IJP.034.0265A,ijpa,1953,1946-1969,The Boy and the Dike,0,,0,,0,,0,,0,,1,mother,0,,0,,0,,0,,0,,0,,1,body,1,language | story,0,,0,,0,,3,4
IJP.034.0123A,ijpa,1953,1946-1969,Impairment of the Sense of Reality as Manifested in Psychoneurosis and Everyday Life,1,resistance,0,,1,ego,0,,0,,0,,0,,0,,0,,1,recognition,0,,0,,0,,0,,0,,0,,0,,3,3
IJP.034.0089A,ijpa,1953,1946-1969,Transitional Objects and Transitional Phenomena-A Study of the First Not-Me Possession,0,,1,unconscious,0,,1,external | internal | internal objects | object | objects,0,,1,mother,1,early,0,,0,,1,relationship,0,,0,,0,,0,,1,cultural,0,,0,,6,10
IJP.034.0001A,ijpa,1953,1946-1969,Some Aspects of Transference,1,conflict | defence | defence against | drive | drives | resistance,1,fantasies | unconscious,1,ego | narcissistic | self,1,object,0,,1,play,0,,1,transference,1,technical,1,relationship,1,affect,0,,1,infantile sexuality | sexuality,1,meaning,0,,1,evidence,1,freud | freud's | freudian,13,24
IJP.034.0313A,ijpa,1953,1946-1969,A Contribution to the Problem of Counter-Transference,1,conflict | conflicts | libido,1,unconscious,0,,1,external | external objects | internal | object | object relations | objects,0,,1,play,1,infancy,1,transference | transference neurosis,1,analyst's interpretations | interpretation | interpretations,0,,1,affect | feelings,0,,0,,0,,1,social,0,,0,,9,20
IJP.034.0177A,ijpa,1953,1946-1969,On the Psycho-Analytic Theory of Affects,1,defence | drive,0,,1,ego,0,,0,,0,,0,,1,transference,0,,0,,1,affect | affective,0,,0,,0,,0,,0,,1,freud,5,7
IJP.034.0132A,ijpa,1953,1946-1969,Why Oedipus Killed Laius-A Note on the Complementary Oedipus Complex in Greek Drama,1,oedipal | oedipus complex,1,fantasies | fantasy | wishes,0,,0,,0,,0,,1,child | children | family,0,,1,interpretation,0,,0,,0,,0,,0,,1,responsibility,0,,1,freud | freud's,6,12
IJP.034.0018A,ijpa,1953,1946-1969,An Addendum to Freud's Theory of Anxiety,0,,0,,1,ego | ego functions,0,,0,,0,,1,child | early | infancy | very early,0,,0,,0,,1,affect | anxiety,0,,0,,0,,0,,0,,1,freud | freud's,4,10
IJP.034.0011A,ijpa,1953,1946-1969,Some Reflections on the Ego,1,drive | drives | instinctual | instinctual drives | libidinal,1,unconscious,1,ego | narcissism,1,object,1,melanie klein | melanie klein's,0,,1,loss,0,,0,,1,relationship | relationships,0,,0,,1,body,1,language,0,,0,,1,freud | freud's,10,18
IJP.034.0043A,ijpa,1953,1946-1969,Schreber's Prepsychotic Phase,0,,0,,0,,0,,0,,0,,1,early,0,,0,,0,,0,,1,psychotic,0,,0,,0,,1,evidence,0,,3,3
IJP.034.0111A,ijpa,1953,1946-1969,Notes on Ego Development,1,defence | drive | drives,1,unconscious,1,ego,0,,0,,0,,1,early,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,freud | freud's,5,8
IJP.034.0078A,ijpa,1953,1946-1969,Clinical Essay Prize,0,,1,wish | wishes,0,,1,external,0,,1,external environment,0,,0,,0,,0,,0,,0,,0,,1,english language | language | words,0,,1,evidence,1,balint michael | michael balint,6,10
IJP.034.0304A,ijpa,1953,1946-1969,Defensive Aspects of Orality,1,castration anxiety | conflict | conflicts | libido | oedipus complex,0,,0,,0,,0,,1,mother,1,early,0,,0,,0,,1,anxiety,0,,0,,1,language,0,,0,,0,,5,9
IJP.034.0325A,ijpa,1953,1946-1969,The Lure of the Forbidden,0,,1,wishes,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,sexual | sexual intercourse,0,,0,,0,,0,,2,3
IJP.034.0040A,ijpa,1953,1946-1969,Can the Writer 'Resign' from his Calling,0,,0,,1,self,0,,0,,0,,0,,0,,0,,0,,1,affect,0,,0,,0,,0,,1,outcome,0,,3,3
IJP.034.0064A,ijpa,1953,1946-1969,Autobiography of Josef Breuer (1842-1925),0,,1,dream | dreams,0,,0,,0,,0,,1,early,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,freud | freud himself | freud's | sigmund freud,3,7
IJP.034.0228A,ijpa,1953,1946-1969,The Metapsychology of the Hypnotic Dream,1,aggressive,1,dream | unconscious | wishes,1,ego,1,object,0,,0,,0,,1,transference,0,,1,relationship,0,,0,,1,sexual,0,,0,,0,,0,,7,9
IJP.034.0232A,ijpa,1953,1946-1969,On Street Fear,1,conflict | conflicts | drive,1,fantasies,1,superego,0,,0,,1,mother,1,early | family,0,,0,,0,,1,anxiety,0,,0,,0,,0,,0,,1,freud,7,10
IJP.034.0025A,ijpa,1953,1946-1969,Perception and Object Relation in a Patient with Transvestite Tendencies,1,defence | defence mechanisms | libido,0,,1,ego | ego functions | superego,1,object,0,,0,,0,,0,,1,termination,0,,1,anxiety,0,,1,body | sexuality,0,,1,cultural,0,,1,freud,8,13
IJP.034.0253A,ijpa,1953,1946-1969,The Scapegoat Motif in Society and its Manifestations in a Therapeutic Group,1,aggression | aggressive,0,,1,self,0,,0,,0,,0,,0,,0,,0,,1,feelings,1,primitive,0,,1,meaning,1,social,0,,0,,6,7
IJP.034.0098A,ijpa,1953,1946-1969,A Necrophilic Phantasy,0,,1,dream,0,,1,object,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,2
IJP.035.0454A,ijpa,1954,1946-1969,Clinical Essay Prize,0,,1,wish | wishes,0,,1,external,0,,1,external environment,0,,0,,0,,0,,0,,0,,0,,1,english language | language | words,0,,1,evidence,0,,5,8
IJP.035.0206A,ijpa,1954,1946-1969,Some Hypotheses on the Role of the Congenital Activity Type in Personality Development-(Supplemented by a Film),0,,0,,1,ego,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1
IJP.035.0411A,ijpa,1954,1946-1969,Vote of Thanks for Professor Gombrich's Ernest Jones Lecture,1,conflict,0,,0,,1,object | objects,0,,0,,1,child,1,transference,0,,0,,0,,0,,0,,0,,0,,0,,0,,4,5
IJP.035.0346A,ijpa,1954,1946-1969,The Analysis of an Unconscious Pinocchio Fantasy in an Obsessional Neurosis,0,,1,fantasy | unconscious,0,,0,,0,,0,,0,,0,,0,,0,,1,anxiety | feelings,0,,0,,0,,0,,0,,0,,2,4
IJP.035.0428A,ijpa,1954,1946-1969,"The Reintegration of a Wish, a Dream, and an Error",1,conflict | defence | defence mechanisms | instinctual,1,dream | unconscious | wish,1,ego | superego,0,,0,,0,,0,,1,transference,1,interpretation,0,,0,,0,,0,,0,,0,,0,,0,,5,11
IJP.035.0109A,ijpa,1954,1946-1969,The Fault of Orpheus in Reverse,1,aggressive | oedipal,1,dream | unconscious | wishes,0,,0,,0,,1,mother,1,child | early,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,4,8
IJP.035.0194A,ijpa,1954,1946-1969,Defensive Process and Defensive Organization: Their Place in Psycho-Analytic Technique,1,conflict | conflicts | defence | defence mechanisms,0,,1,ego,0,,0,,0,,1,childhood,0,,1,psycho-analytic technique | technique,0,,0,,0,,0,,0,,0,,0,,0,,4,8
IJP.035.0455A,ijpa,1954,1946-1969,List of Members of the International Psycho-Analytical Association,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0
IJP.035.0229A,ijpa,1954,1946-1969,A Typical Dream-Sensation and its Meaning,1,resistance,1,dream | dreams,0,,0,,0,,0,,1,loss,0,,1,interpretation,0,,0,,0,,0,,1,meaning | words,0,,0,,1,freud,6,8
IJP.035.0002A,ijpa,1954,1946-1969,Evaluation of the Results of Psycho-Analytic Treatment,0,,0,,1,ego,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,story,0,,0,,1,freud | freud's,3,4
IJP.035.0013A,ijpa,1954,1946-1969,On Micropsia,0,,0,,0,,1,object | objects,0,,0,,0,,0,,1,interpretation,0,,1,affective,0,,0,,1,meaning,0,,0,,0,,4,5
IJP.035.0421A,ijpa,1954,1946-1969,Rehearsal and Collusion,1,defence | defence mechanisms,0,,0,,0,,0,,0,,1,child,0,,0,,0,,1,feelings,0,,0,,0,,0,,0,,0,,3,4
IJP.035.0202A,ijpa,1954,1946-1969,Steps in Ego-Integration Observed in a Play-Analysis,1,defence,0,,1,ego | ego function,0,,1,melanie klein,1,mother | play,1,children,0,,1,technique,0,,1,anxiety | emotional,0,,0,,0,,0,,0,,0,,7,10
IJP.035.0376A,ijpa,1954,1946-1969,"News, Notes and Comments",0,,1,wish,0,,0,,0,,0,,1,children | loss,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,freud | sigmund freud,3,5
IJP.035.0199A,ijpa,1954,1946-1969,Mechanisms of Defence and their Place in Psycho-Analytic Therapy: Discussion,1,defence | defence mechanisms | defences against,0,,1,ego,1,external | external world | internal | internal world,0,,0,,0,,0,,1,psycho-analytic technique | technique,0,,1,anxiety,0,,0,,0,,1,social,0,,1,anna freud | freud,7,14
IJP.035.0154A,ijpa,1954,1946-1969,Therapy of Schizophrenia-Opening of the Discussion,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,sexual | sexual life,0,,0,,1,evidence,0,,2,3
IJP.035.0224A,ijpa,1954,1946-1969,A Revision of the Classification of Instincts or Drives,1,aggressive | defence | drive | drives | instinctual | libidinal,0,,0,,0,,0,,0,,1,early,0,,0,,0,,1,affect,0,,1,sexual,0,,0,,0,,1,freud | freud's,5,11
IJP.035.0401A,ijpa,1954,1946-1969,Psycho-Analysis and the History of Art,0,,0,,0,,0,,0,,0,,0,,1,transference,0,,1,recognition,1,affective,1,primitive,0,,1,representations | story,0,,0,,1,freud | sigmund freud,6,8
IJP.035.0412A,ijpa,1954,1946-1969,Regulatory Devices of the Ego Under Major Stress,1,drive | drives,0,,1,ego,1,external | internal,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3,5
IJP.035.0333A,ijpa,1954,1946-1969,The Analysis of an Adult Nail Biter,1,aggression | castration anxiety | conflict | conflicts | defence | drive | drives | oedipal | resistance,0,,1,ego | narcissistic,1,external | internal,0,,1,mother,1,early,1,transference,0,,1,interpersonal | relationship | relationships,1,affect | anxiety,0,,1,sexual,0,,0,,0,,0,,9,22
IJP.035.0001A,ijpa,1954,1946-1969,To Herman Nunberg on his Seventieth Birthday,0,,1,wishes,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,freud | freud's,2,3
IJP.035.0169A,ijpa,1954,1946-1969,The Training Analysis and its Place in Psycho-Analytic Training,0,,1,unconscious,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,social,1,outcome,1,anna freud | freud,4,5
IJP.035.0113A,ijpa,1954,1946-1969,Notes on the Theory of Schizophrenia,0,,1,wish,0,,1,object | object relations | object relationship | projective identification,1,bion | melanie klein | melanie klein's,1,play,0,,1,countertransference | transference,1,interpretation | interpretations,1,relationship,1,anxiety,0,,0,,1,language,0,,1,evidence,0,,10,17
IJP.035.0163A,ijpa,1954,1946-1969,Problems of the Training Analysis,0,,1,unconscious | wish,0,,1,object | object relationships,0,,0,,0,,0,,0,,1,relationship | relationships,0,,0,,0,,0,,1,responsibility,0,,0,,4,7
IJP.035.0095A,ijpa,1954,1946-1969,Therapeutic Criteria of Psycho-Analysis,0,,1,unconscious,0,,1,depressive position,0,,0,,0,,1,transference,1,technical,0,,1,affect,0,,0,,0,,1,social,1,evidence,0,,7,7
IJP.035.0313A,ijpa,1954,1946-1969,The Psychology of Poise-With a Special Elaboration on the Psychic Significance of the Snout or Perioral Region,1,instinctual,0,,0,,0,,0,,0,,0,,0,,1,setting,1,interpersonal | relationship,0,,0,,0,,0,,1,social,0,,0,,4,5
IJP.035.0141A,ijpa,1954,1946-1969,Notes Upon Defects of Ego Structure in Schizophrenia,1,resistance,1,wish,1,ego | ego functions,1,external | external reality,0,,0,,0,,0,,0,,0,,1,anxiety | emotional,0,,1,body | body image,1,representations,0,,0,,1,freud,8,12
IJP.035.0174A,ijpa,1954,1946-1969,Therapeutic Problems in the Analysis of the 'Normal' Candidate,0,,0,,1,self,1,external | internal,0,,0,,0,,0,,1,technical,1,recognition | relationship,0,,0,,0,,0,,1,social,0,,0,,5,7
IJP.035.0157A,ijpa,1954,1946-1969,Analytic Training and Training Analysis,0,,1,unconscious,1,ego,0,,0,,0,,1,early | very early,0,,1,technique,0,,0,,0,,0,,0,,0,,0,,1,balint michael | freud | freud himself | freud's | michael balint,5,10
IJP.035.0302A,ijpa,1954,1946-1969,Object-Relation Changes in the Analysis of a Fetishist,0,,0,,0,,1,early object | object | object relations,0,,1,mother,1,child | early,0,,1,interpretation | interpretations,1,relationship | relationships,0,,0,,1,sexual,1,meaning,0,,0,,0,,7,12
IJP.035.0129A,ijpa,1954,1946-1969,The Schizophrenic Defence Against Aggression,1,aggression | aggressive | aggressive drives | defence | defence against | drive | drives | libido,0,,1,ego | self,1,object | objects,0,,0,,1,loss,0,,0,,1,relationship,1,affective,0,,0,,0,,0,,0,,0,,6,15
IJP.035.0057A,ijpa,1954,1946-1969,Biological Remarks on Fears Originating in Early Childhood,1,libido,0,,0,,1,object | object loss | objects,0,,1,mother,1,child | childhood | early | early childhood | loss,0,,0,,0,,1,anxiety | emotional,0,,1,body | sexual,0,,1,social,0,,0,,7,15
IJP.035.0234A,ijpa,1954,1946-1969,A New Hypothesis Concerning the Relationship of Libidinal and Aggressive Instincts,1,aggressive | libidinal,1,fantasy,1,narcissism,0,,0,,0,,1,children | early,0,,1,interpretation,1,relationship,1,anxiety,0,,0,,1,words,0,,0,,1,freud,9,11
IJP.035.0263A,ijpa,1954,1946-1969,Group-Analytic Observation as Indicator for Psycho-Analytic Treatment,0,,0,,0,,0,,0,,0,,0,,1,transference,1,interpretation | interpretations | technical,0,,0,,0,,0,,1,meaning,0,,0,,1,freudian,4,6
IJP.035.0090A,ijpa,1954,1946-1969,Freud's Fundamental Psychiatric Orientation,0,,0,,0,,0,,0,,0,,0,,0,,1,interpretation | technique,0,,0,,0,,0,,0,,0,,0,,1,freud | freud's,2,4
IJP.035.0293A,ijpa,1954,1946-1969,Analytic Synesthesiology-Analytic Interpretation of Intersensory Perception,1,conflict | conflicts | instinctual,1,unconscious,0,,1,early object | object | object relationships | objects,0,,0,,1,early,0,,1,interpretation,1,relationship | relationships,0,,0,,0,,0,,0,,0,,0,,6,12
IJP.035.0102A,ijpa,1954,1946-1969,On Psychotic Identifications,0,,1,wish,1,ego | narcissistic | self | superego,1,love object | object | object relations | object representations | objects,0,,1,mother | play,1,child | early,0,,0,,0,,0,,1,psychotic,0,,1,representations,0,,0,,1,freud | freud's,8,18
IJP.035.0250A,ijpa,1954,1946-1969,The Difficulties of Didactic Psycho-Analysis in Relation to Therapeutic Psycho-Analysis,1,resistance,1,unconscious,0,,0,,0,,0,,0,,1,transference | transference phenomena,1,setting | technique | termination,1,relationship,0,,0,,0,,0,,1,social,0,,0,,6,9
IJP.035.0238A,ijpa,1954,1946-1969,A Note on Schizoid Mechanisms Underlying Phobia Formation,1,defence,0,,1,ego,1,object | objects | projective identification,1,melanie klein,0,,1,childhood | early,1,transference,0,,1,relationship | relationships,1,feelings,1,psychotic,0,,0,,1,violence,0,,0,,10,14
IJP.035.0085A,ijpa,1954,1946-1969,"A Re-Evaluation of Freud's Book ""On Aphasia"". Its Significance for Psycho-Analysis",0,,0,,0,,0,,0,,0,,0,,0,,0,,1,relationship,0,,0,,0,,0,,0,,0,,1,freud | freud's,2,3
IJP.035.0214A,ijpa,1954,1946-1969,A Psycho-Analytic Study of Pregnancy in an 'As If' Personality,1,aggressive | conflict | conflicts | drive | drives | instinctual | instinctual drives,1,wishes,1,ego | narcissism,1,external | object | object relationships | objects,0,,0,,1,child,0,,0,,1,relationship | relationships,1,emotional,0,,0,,1,meaning,0,,1,psycho-analytic study,0,,9,20
IJP.035.0184A,ijpa,1954,1946-1969,Problems of Psycho-Analytic Training,0,,0,,0,,0,,0,,0,,0,,0,,1,technique,0,,0,,0,,0,,1,words,0,,0,,1,freud | freud's | freudian,3,5
IJP.035.0247A,ijpa,1954,1946-1969,The Dynamics of Training Analysis,1,defence | defence mechanisms,1,unconscious | wish,0,,0,,0,,0,,0,,0,,0,,0,,1,feelings,0,,0,,1,words,0,,1,measure | measures,0,,5,8
IJP.035.0208A,ijpa,1954,1946-1969,The Metapsychology of the Russian Trials Confessions-(An Example of the Defence Mechanism of 'Identification with the (Idealized) Aggressor'),1,defence | defence mechanism,0,,1,self,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,political,0,,0,,3,4
IJP.035.0008A,ijpa,1954,1946-1969,The Autopsic Encumbrance-Some Remarks on an Unconscious Interference with the Management of the Analytic Situation,1,drive | drives | libidinal,1,unconscious | wish,0,,1,internal | object,0,,0,,0,,0,,0,,1,relationship,0,,0,,0,,0,,0,,0,,0,,4,8
IJP.035.0147A,ijpa,1954,1946-1969,On the Handling of Some Schizophrenic Defence Mechanisms and Reaction Patterns,1,aggressive | defence | defence mechanisms,0,,1,ego | ego psychology,0,,0,,1,mother,0,,1,transference,1,technique,1,relationship,0,,1,borderline | primitive | psychotic,0,,1,meaning,0,,1,psycho-analytic study,0,,9,14
IJP.035.0135A,ijpa,1954,1946-1969,Considerations Regarding the Psycho-Analytic Approach to Acute and Chronic Schizophrenia,0,,0,,0,,0,,0,,0,,0,,1,transference | transference phenomena,1,interpretation | interpretations,0,,0,,1,psychotic,0,,0,,0,,0,,0,,3,5
IJP.035.0119A,ijpa,1954,1946-1969,The Importance of the Non-Psychotic Part of the Personality in Schizophrenia,0,,0,,0,,0,,0,,0,,1,child | childhood | loss,0,,1,interpretation,0,,0,,1,psychotic,0,,0,,0,,0,,0,,3,5
IJP.035.0219A,ijpa,1954,1946-1969,Headache and Primal Scene,1,conflict,1,unconscious | unconscious phantasies,1,ego,1,depressive position,0,,1,play,0,,0,,0,,1,relationship,0,,0,,1,female | opposite sex | sexual,0,,0,,0,,0,,7,10
